Date,Team,Goals,Assists,Points,Plusminus,PIM,PPG,PPP,SHG,SHP,GWG,OTG,Shots,TOI,Shifts,Year,season,Home,toi2,toi3,toi_seconds,opponent,opp_2
2022-04-09,vs SJS,0,0,0,2,2,0,0,0,0,0,0,3,23:36,24,2022,202122,1,23:36,23:36,1416,SJS,SJS
2022-04-12,vs VEG,0,1,1,-1,0,0,0,0,0,0,0,2,22:19,33,2022,202122,1,22:19,22:19,1339,VEG,VEG
2022-04-14,vs ARI,0,5,5,3,0,0,0,0,0,0,0,0,18:46,22,2022,202122,1,18:46,18:46,1126,ARI,ARI
2022-04-18,vs DAL,0,0,0,2,0,0,0,0,0,0,0,2,20:48,22,2022,202122,1,20:48,20:48,1248,DAL,DAL
2022-04-19,vs OTT,1,1,2,1,0,1,1,0,0,0,0,3,24:18,27,2022,202122,1,24:18,24:18,1458,OTT,OTT
2022-04-21,@ MIN,0,0,0,-3,0,0,0,0,0,0,0,2,20:36,24,2022,202122,0,20:36,20:36,1236,MIN,MIN
2022-04-23,@ CGY,0,3,3,1,0,0,0,0,0,0,0,5,21:59,26,2022,202122,0,21:59,21:59,1319,CGY,CGY
2022-04-26,vs SEA,1,0,1,2,4,0,0,0,0,0,0,1,20:05,22,2022,202122,1,20:05,20:05,1205,SEA,SEA
2022-04-28,vs LAK,0,1,1,0,0,0,0,0,0,0,0,3,24:10,29,2022,202122,1,24:10,24:10,1450,LAK,LAK
2022-04-29,@ EDM,1,0,1,1,0,0,0,0,0,0,0,2,24:15,25,2022,202122,0,24:15,24:15,1455,EDM,EDM
2021-01-18,@ CGY,0,1,1,0,0,0,0,0,0,0,0,0,18:31,20,2021,202021,0,18:31,18:31,1111,CGY,CGY
2021-01-20,vs MTL,0,3,3,-1,0,0,0,0,0,0,0,2,19:59,28,2021,202021,1,19:59,19:59,1199,MTL,MTL
2021-01-21,vs MTL,0,1,1,-2,0,0,0,0,0,0,0,1,16:22,21,2021,202021,1,16:22,16:22,982,MTL,MTL
2021-01-23,vs MTL,0,0,0,-1,0,0,0,0,0,0,0,1,20:09,24,2021,202021,1,20:09,20:09,1209,MTL,MTL
2021-01-25,vs OTT,0,0,0,-1,4,0,0,0,0,0,0,2,17:25,22,2021,202021,1,17:25,17:25,1045,OTT,OTT
2021-01-27,vs OTT,2,1,3,2,4,0,0,0,0,1,0,4,19:00,22,2021,202021,1,19:00,19:00,1140,OTT,OTT
2021-01-28,vs OTT,0,1,1,0,0,0,0,0,0,0,0,0,17:35,23,2021,202021,1,17:35,17:35,1055,OTT,OTT
2021-01-30,@ WPG,0,1,1,3,0,0,0,0,0,0,0,2,21:18,25,2021,202021,0,21:18,21:18,1278,WPG,WPG
2021-02-01,@ MTL,0,0,0,-3,0,0,0,0,0,0,0,0,18:33,23,2021,202021,0,18:33,18:33,1113,MTL,MTL
2021-02-02,@ MTL,0,1,1,-1,0,0,0,0,0,0,0,4,23:31,29,2021,202021,0,23:31,23:31,1411,MTL,MTL
2021-02-04,@ TOR,1,1,2,-1,0,1,1,0,0,0,0,3,19:19,27,2021,202021,0,19:19,19:19,1159,TOR,TOR
2021-02-06,@ TOR,0,0,0,-1,0,0,0,0,0,0,0,0,18:49,23,2021,202021,0,18:49,18:49,1129,TOR,TOR
2021-02-08,@ TOR,0,0,0,0,0,0,0,0,0,0,0,2,22:18,28,2021,202021,0,22:18,22:18,1338,TOR,TOR
2021-02-11,vs CGY,0,0,0,0,0,0,0,0,0,0,0,4,23:54,28,2021,202021,1,23:54,23:54,1434,CGY,CGY
2021-02-13,vs CGY,0,0,0,1,0,0,0,0,0,0,0,1,20:01,29,2021,202021,1,20:01,20:01,1201,CGY,CGY
2021-02-15,vs CGY,0,1,1,1,0,0,0,0,0,0,0,2,24:52,26,2021,202021,1,24:52,24:52,1492,CGY,CGY
2021-02-17,@ CGY,1,1,2,3,2,0,0,0,0,0,0,2,15:34,23,2021,202021,0,15:34,15:34,934,CGY,CGY
2021-02-19,vs WPG,0,0,0,-2,2,0,0,0,0,0,0,2,23:12,28,2021,202021,1,23:12,23:12,1392,WPG,WPG
2021-02-21,vs WPG,0,2,2,-1,0,0,0,0,0,0,0,2,24:34,28,2021,202021,1,24:34,24:34,1474,WPG,WPG
2021-02-23,vs EDM,0,1,1,-1,2,0,0,0,0,0,0,1,22:59,25,2021,202021,1,22:59,22:59,1379,EDM,EDM
2021-02-25,vs EDM,0,0,0,-1,0,0,0,0,0,0,0,1,22:45,28,2021,202021,1,22:45,22:45,1365,EDM,EDM
2021-03-01,@ WPG,1,0,1,2,0,0,0,0,0,0,0,1,18:17,24,2021,202021,0,18:17,18:17,1097,WPG,WPG
2021-03-02,@ WPG,1,0,1,-1,0,1,1,0,0,0,0,6,22:34,30,2021,202021,0,22:34,22:34,1354,WPG,WPG
2021-03-04,vs TOR,0,0,0,0,0,0,0,0,0,0,0,3,22:14,28,2021,202021,1,22:14,22:14,1334,TOR,TOR
2021-03-06,vs TOR,1,2,3,1,0,0,0,0,0,1,0,4,22:42,27,2021,202021,1,22:42,22:42,1362,TOR,TOR
2021-03-08,vs MTL,0,0,0,1,0,0,0,0,0,0,0,1,25:18,30,2021,202021,1,25:18,25:18,1518,MTL,MTL
2021-03-10,vs MTL,0,1,1,-2,7,0,0,0,0,0,0,1,19:10,24,2021,202021,1,19:10,19:10,1150,MTL,MTL
2021-03-13,vs EDM,0,1,1,1,2,0,0,0,0,0,0,2,21:24,25,2021,202021,1,21:24,21:24,1284,EDM,EDM
2021-03-15,@ OTT,1,0,1,1,0,0,0,0,0,1,0,2,23:30,33,2021,202021,0,23:30,23:30,1410,OTT,OTT
2021-03-17,@ OTT,0,0,0,0,0,0,0,0,0,0,0,1,22:57,31,2021,202021,0,22:57,22:57,1377,OTT,OTT
2021-03-19,@ MTL,1,0,1,1,0,0,0,0,0,1,0,2,23:36,26,2021,202021,0,23:36,23:36,1416,MTL,MTL
2021-03-20,@ MTL,0,1,1,0,0,0,0,0,0,0,0,1,24:14,32,2021,202021,0,24:14,24:14,1454,MTL,MTL
2021-03-22,vs WPG,0,0,0,-1,0,0,0,0,0,0,0,1,21:59,25,2021,202021,1,21:59,21:59,1319,WPG,WPG
2021-03-24,vs WPG,0,0,0,-2,0,0,0,0,0,0,0,2,22:40,26,2021,202021,1,22:40,22:40,1360,WPG,WPG
2021-04-18,vs TOR,0,0,0,-1,2,0,0,0,0,0,0,1,21:59,30,2021,202021,1,21:59,21:59,1319,TOR,TOR
2021-04-20,vs TOR,0,2,2,0,0,0,0,0,0,0,0,2,20:33,28,2021,202021,1,20:33,20:33,1233,TOR,TOR
2021-04-22,vs OTT,0,0,0,-1,0,0,0,0,0,0,0,2,23:47,28,2021,202021,1,23:47,23:47,1427,OTT,OTT
2021-04-24,vs OTT,1,1,2,2,4,0,0,0,0,0,0,4,19:32,27,2021,202021,1,19:32,19:32,1172,OTT,OTT
2021-04-26,@ OTT,0,0,0,-1,0,0,0,0,0,0,0,3,18:14,25,2021,202021,0,18:14,18:14,1094,OTT,OTT
2021-04-28,@ OTT,0,0,0,-1,0,0,0,0,0,0,0,1,18:30,24,2021,202021,0,18:30,18:30,1110,OTT,OTT
2021-04-29,@ TOR,1,0,1,-2,0,1,1,0,0,0,0,4,21:29,26,2021,202021,0,21:29,21:29,1289,TOR,TOR
2021-05-01,@ TOR,0,0,0,-1,0,0,0,0,0,0,0,3,20:22,23,2021,202021,0,20:22,20:22,1222,TOR,TOR
2021-05-03,vs EDM,1,1,2,2,0,0,0,0,0,0,0,1,22:16,24,2021,202021,1,22:16,22:16,1336,EDM,EDM
2021-05-04,vs EDM,0,0,0,-1,2,0,0,0,0,0,0,2,20:30,22,2021,202021,1,20:30,20:30,1230,EDM,EDM
2021-05-06,@ EDM,0,1,1,0,0,0,0,0,0,0,0,4,21:06,25,2021,202021,0,21:06,21:06,1266,EDM,EDM
2021-05-08,@ EDM,1,0,1,-1,2,0,0,0,0,0,0,2,23:54,30,2021,202021,0,23:54,23:54,1434,EDM,EDM
2021-05-10,@ WPG,0,1,1,2,4,0,0,0,0,0,0,3,19:40,30,2021,202021,0,19:40,19:40,1180,WPG,WPG
2021-05-11,@ WPG,0,0,0,0,2,0,0,0,0,0,0,1,17:52,22,2021,202021,0,17:52,17:52,1072,WPG,WPG
2021-05-13,@ CGY,0,0,0,-1,2,0,0,0,0,0,0,2,19:55,26,2021,202021,0,19:55,19:55,1195,CGY,CGY
2021-05-15,@ EDM,0,2,2,2,2,0,0,0,0,0,0,1,17:10,25,2021,202021,0,17:10,17:10,1030,EDM,EDM
2021-05-16,vs CGY,1,2,3,1,0,0,0,1,1,0,0,2,22:42,28,2021,202021,1,22:42,22:42,1362,CGY,CGY
2021-05-18,vs CGY,0,1,1,1,0,0,0,0,0,0,0,3,19:10,25,2021,202021,1,19:10,19:10,1150,CGY,CGY
2021-05-19,@ CGY,1,0,1,-2,0,0,0,0,0,0,0,2,21:14,27,2021,202021,0,21:14,21:14,1274,CGY,CGY
2019-10-02,@ EDM,0,1,1,1,2,0,0,0,0,0,0,0,19:51,24,2019,201920,0,19:51,19:51,1191,EDM,EDM
2019-10-05,@ CGY,0,0,0,-2,0,0,0,0,0,0,0,3,19:06,24,2019,201920,0,19:06,19:06,1146,CGY,CGY
2019-10-09,vs LAK,1,3,4,3,0,0,0,0,0,0,0,2,14:57,21,2019,201920,1,14:57,14:57,897,LAK,LAK
2019-10-12,vs PHI,0,0,0,0,0,0,0,0,0,0,0,0,19:08,26,2019,201920,1,19:08,19:08,1148,PHI,PHI
2019-10-15,vs DET,2,0,2,1,2,2,2,0,0,0,0,4,16:28,24,2019,201920,1,16:28,16:28,988,DET,DET
2019-10-17,@ STL,1,0,1,1,0,0,0,0,0,0,0,4,21:39,24,2019,201920,0,21:39,21:39,1299,STL,STL
2019-10-19,@ NJD,0,0,0,0,0,0,0,0,0,0,0,3,22:21,25,2019,201920,0,22:21,22:21,1341,NJD,NJD
2019-10-20,@ NYR,0,0,0,1,0,0,0,0,0,0,0,5,17:44,20,2019,201920,0,17:44,17:44,1064,NYR,NYR
2019-10-22,@ DET,0,2,2,1,2,0,0,0,0,0,0,3,16:33,20,2019,201920,0,16:33,16:33,993,DET,DET
2019-10-25,vs WSH,0,1,1,-1,2,0,0,0,0,0,0,3,22:09,27,2019,201920,1,22:09,22:09,1329,WSH,WSH
2019-10-28,vs FLA,2,0,2,2,0,0,0,0,0,0,0,4,16:19,20,2019,201920,1,16:19,16:19,979,FLA,FLA
2019-10-30,@ LAK,0,1,1,0,0,0,0,0,0,0,0,3,19:11,24,2019,201920,0,19:11,19:11,1151,LAK,LAK
2019-11-01,@ ANA,0,0,0,-2,0,0,0,0,0,0,0,3,20:45,21,2019,201920,0,20:45,20:45,1245,ANA,ANA
2019-11-02,@ SJS,0,1,1,-1,0,0,0,0,0,0,0,1,15:14,17,2019,201920,0,15:14,15:14,914,SJS,SJS
2019-11-05,vs STL,0,1,1,0,0,0,0,0,0,0,0,2,21:00,25,2019,201920,1,21:00,21:00,1260,STL,STL
2019-11-07,@ CHI,1,0,1,-2,6,1,1,0,0,0,0,2,21:34,26,2019,201920,0,21:34,21:34,1294,CHI,CHI
2019-11-08,@ WPG,1,0,1,-1,0,0,0,0,0,0,0,1,19:34,22,2019,201920,0,19:34,19:34,1174,WPG,WPG
2019-11-10,vs NJD,0,1,1,0,0,0,0,0,0,0,0,2,22:26,26,2019,201920,1,22:26,22:26,1346,NJD,NJD
2019-11-12,vs NSH,0,0,0,1,0,0,0,0,0,0,0,2,19:10,25,2019,201920,1,19:10,19:10,1150,NSH,NSH
2019-11-14,vs DAL,0,0,0,-1,0,0,0,0,0,0,0,0,24:29,27,2019,201920,1,24:29,24:29,1469,DAL,DAL
2019-11-16,vs COL,0,1,1,0,0,0,0,0,0,0,0,4,23:50,26,2019,201920,1,23:50,23:50,1430,COL,COL
2019-11-19,@ DAL,0,0,0,-1,0,0,0,0,0,0,0,0,20:05,23,2019,201920,0,20:05,20:05,1205,DAL,DAL
2019-11-21,@ NSH,1,1,2,0,0,1,1,0,0,0,0,2,19:30,23,2019,201920,0,19:30,19:30,1170,NSH,NSH
2019-11-23,@ WSH,0,1,1,0,0,0,0,0,0,0,0,7,23:58,28,2019,201920,0,23:58,23:58,1438,WSH,WSH
2019-11-25,@ PHI,1,0,1,-1,2,0,0,0,0,0,0,1,23:44,27,2019,201920,0,23:44,23:44,1424,PHI,PHI
2019-11-27,@ PIT,2,0,2,0,2,1,1,0,0,0,0,2,22:07,33,2019,201920,0,22:07,22:07,1327,PIT,PIT
2019-11-30,@ EDM,0,1,1,0,0,0,0,0,0,0,0,2,21:48,28,2019,201920,0,21:48,21:48,1308,EDM,EDM
2019-12-01,vs EDM,0,1,1,1,0,0,0,0,0,0,0,5,21:42,27,2019,201920,1,21:42,21:42,1302,EDM,EDM
2019-12-03,vs OTT,0,1,1,-1,0,0,0,0,0,0,0,2,17:48,24,2019,201920,1,17:48,17:48,1068,OTT,OTT
2019-12-07,vs BUF,1,1,2,1,0,1,1,0,0,1,0,2,18:36,24,2019,201920,1,18:36,18:36,1116,BUF,BUF
2019-12-10,vs TOR,0,0,0,-1,0,0,0,0,0,0,0,1,21:59,29,2019,201920,1,21:59,21:59,1319,TOR,TOR
2019-12-12,vs CAR,0,0,0,0,0,0,0,0,0,0,0,2,22:08,28,2019,201920,1,22:08,22:08,1328,CAR,CAR
2019-12-14,@ SJS,0,0,0,-2,0,0,0,0,0,0,0,4,21:30,25,2019,201920,0,21:30,21:30,1290,SJS,SJS
2019-12-15,@ VEG,0,0,0,0,0,0,0,0,0,0,0,2,15:33,22,2019,201920,0,15:33,15:33,933,VEG,VEG
2019-12-17,vs MTL,0,0,0,0,0,0,0,0,0,0,0,5,22:51,28,2019,201920,1,22:51,22:51,1371,MTL,MTL
2019-12-19,vs VEG,0,1,1,1,0,0,0,0,0,0,0,5,22:35,27,2019,201920,1,22:35,22:35,1355,VEG,VEG
2019-12-21,vs PIT,1,1,2,2,0,1,1,0,0,1,0,1,16:44,22,2019,201920,1,16:44,16:44,1004,PIT,PIT
2019-12-23,vs EDM,0,1,1,-1,0,0,0,0,0,0,0,1,19:24,28,2019,201920,1,19:24,19:24,1164,EDM,EDM
2019-12-28,vs LAK,0,1,1,1,0,0,0,0,0,0,0,0,19:10,25,2019,201920,1,19:10,19:10,1150,LAK,LAK
2019-12-29,@ CGY,0,0,0,1,0,0,0,0,0,0,0,4,19:16,27,2019,201920,0,19:16,19:16,1156,CGY,CGY
2020-01-02,vs CHI,1,3,4,1,0,0,0,0,0,0,0,4,19:56,28,2020,201920,1,19:56,19:56,1196,CHI,CHI
2020-01-04,vs NYR,0,0,0,0,2,0,0,0,0,0,0,2,19:38,23,2020,201920,1,19:38,19:38,1178,NYR,NYR
2020-01-07,@ TBL,0,0,0,0,0,0,0,0,0,0,0,0,17:33,20,2020,201920,0,17:33,17:33,1053,TBL,TBL
2020-01-09,@ FLA,0,0,0,0,14,0,0,0,0,0,0,4,18:26,27,2020,201920,0,18:26,18:26,1106,FLA,FLA
2020-01-11,@ BUF,1,1,2,2,0,0,0,0,0,0,0,3,18:15,23,2020,201920,0,18:15,18:15,1095,BUF,BUF
2020-01-12,@ MIN,0,2,2,0,0,0,0,0,0,0,0,2,18:07,21,2020,201920,0,18:07,18:07,1087,MIN,MIN
2020-01-14,@ WPG,0,0,0,0,0,0,0,0,0,0,0,1,20:09,26,2020,201920,0,20:09,20:09,1209,WPG,WPG
2020-01-16,vs ARI,0,1,1,1,0,0,0,0,0,0,0,2,17:56,20,2020,201920,1,17:56,17:56,1076,ARI,ARI
2020-01-18,vs SJS,1,0,1,0,0,0,0,0,0,0,0,3,17:45,25,2020,201920,1,17:45,17:45,1065,SJS,SJS
2020-01-27,vs STL,2,0,2,2,0,0,0,0,0,1,0,3,19:00,24,2020,201920,1,19:00,19:00,1140,STL,STL
2020-01-29,@ SJS,0,2,2,0,0,0,0,0,0,0,0,1,20:19,26,2020,201920,0,20:19,20:19,1219,SJS,SJS
2020-02-01,@ NYI,1,1,2,2,0,0,0,0,0,0,0,3,18:22,25,2020,201920,0,18:22,18:22,1102,NYI,NYI
2020-02-02,@ CAR,0,1,1,2,2,0,0,0,0,0,0,1,22:37,29,2020,201920,0,22:37,22:37,1357,CAR,CAR
2020-02-04,@ BOS,0,0,0,-1,0,0,0,0,0,0,0,0,19:19,26,2020,201920,0,19:19,19:19,1159,BOS,BOS
2020-02-06,@ MIN,1,0,1,-1,0,1,1,0,0,0,0,1,21:30,27,2020,201920,0,21:30,21:30,1290,MIN,MIN
2020-02-08,vs CGY,0,0,0,-2,5,0,0,0,0,0,0,1,20:11,24,2020,201920,1,20:11,20:11,1211,CGY,CGY
2020-02-10,vs NSH,1,1,2,2,2,0,0,0,0,0,0,2,18:27,24,2020,201920,1,18:27,18:27,1107,NSH,NSH
2020-02-12,vs CHI,0,1,1,0,0,0,0,0,0,0,0,2,23:01,26,2020,201920,1,23:01,23:01,1381,CHI,CHI
2020-02-16,vs ANA,0,0,0,0,0,0,0,0,0,0,0,1,19:13,24,2020,201920,1,19:13,19:13,1153,ANA,ANA
2020-02-19,vs MIN,2,0,2,1,0,0,0,0,0,0,0,3,20:54,24,2020,201920,1,20:54,20:54,1254,MIN,MIN
2020-02-22,vs BOS,0,3,3,3,0,0,0,0,0,0,0,4,17:07,22,2020,201920,1,17:07,17:07,1027,BOS,BOS
2020-02-25,@ MTL,0,1,1,-2,0,0,0,0,0,0,0,4,21:11,29,2020,201920,0,21:11,21:11,1271,MTL,MTL
2020-02-27,@ OTT,1,1,2,-2,2,1,1,0,0,0,0,3,19:12,27,2020,201920,0,19:12,19:12,1152,OTT,OTT
2020-02-29,@ TOR,0,0,0,-1,0,0,0,0,0,0,0,2,20:44,25,2020,201920,0,20:44,20:44,1244,TOR,TOR
2020-03-01,@ CBJ,1,2,3,1,0,0,0,0,0,0,0,5,20:55,25,2020,201920,0,20:55,20:55,1255,CBJ,CBJ
2020-03-04,vs ARI,0,1,1,-1,0,0,0,0,0,0,0,3,22:38,27,2020,201920,1,22:38,22:38,1358,ARI,ARI
2020-03-06,vs COL,1,1,2,2,0,0,0,0,0,0,0,3,22:49,26,2020,201920,1,22:49,22:49,1369,COL,COL
2020-03-08,vs CBJ,0,0,0,1,0,0,0,0,0,0,0,2,24:56,29,2020,201920,1,24:56,24:56,1496,CBJ,CBJ
2020-03-10,vs NYI,0,1,1,0,2,0,0,0,0,0,0,1,23:00,31,2020,201920,1,23:00,23:00,1380,NYI,NYI
2018-10-06,vs FLA,0,0,0,0,4,0,0,0,0,0,0,1,18:42,23,2018,201819,1,18:42,18:42,1122,FLA,FLA
2018-10-11,vs VAN,0,0,0,-2,0,0,0,0,0,0,0,0,15:52,18,2018,201819,1,15:52,15:52,952,VAN,VAN
2018-10-13,vs CBJ,1,2,3,-1,0,1,1,0,0,0,0,3,14:16,19,2018,201819,1,14:16,14:16,856,CBJ,CBJ
2018-10-16,vs CAR,0,1,1,1,0,0,0,0,0,0,0,0,12:01,17,2018,201819,1,12:01,12:01,721,CAR,CAR
2018-10-18,vs DET,0,0,0,0,4,0,0,0,0,0,0,1,13:33,20,2018,201819,1,13:33,13:33,813,DET,DET
2018-10-20,@ MIN,1,1,2,-1,0,1,1,0,0,0,0,2,15:48,18,2018,201819,0,15:48,15:48,948,MIN,MIN
2018-10-21,@ CHI,0,2,2,2,0,0,0,0,0,0,0,3,12:36,15,2018,201819,0,12:36,12:36,756,CHI,CHI
2018-10-24,@ COL,0,0,0,0,0,0,0,0,0,0,0,1,14:28,20,2018,201819,0,14:28,14:28,868,COL,COL
2018-10-26,@ VEG,1,0,1,0,0,1,1,0,0,1,0,3,13:57,18,2018,201819,0,13:57,13:57,837,VEG,VEG
2018-10-27,@ ARI,0,0,0,-4,0,0,0,0,0,0,0,0,14:16,17,2018,201819,0,14:16,14:16,856,ARI,ARI
2018-10-30,vs NJD,0,1,1,0,0,0,0,0,0,0,0,0,17:07,24,2018,201819,1,17:07,17:07,1027,NJD,NJD
2018-11-01,vs NSH,0,0,0,-3,0,0,0,0,0,0,0,2,17:26,20,2018,201819,1,17:26,17:26,1046,NSH,NSH
2018-11-03,@ MTL,1,0,1,3,0,0,0,0,0,1,0,3,15:56,18,2018,201819,0,15:56,15:56,956,MTL,MTL
2018-11-04,@ OTT,0,0,0,-1,0,0,0,0,0,0,0,1,16:55,19,2018,201819,0,16:55,16:55,1015,OTT,OTT
2018-11-06,vs EDM,0,1,1,1,2,0,0,0,0,0,0,2,16:12,20,2018,201819,1,16:12,16:12,972,EDM,EDM
2018-11-08,vs NYI,1,1,2,2,0,0,0,0,0,0,0,4,15:11,19,2018,201819,1,15:11,15:11,911,NYI,NYI
2018-11-10,vs OTT,0,0,0,-1,0,0,0,0,0,0,0,0,16:29,19,2018,201819,1,16:29,16:29,989,OTT,OTT
2018-11-13,@ BUF,0,0,0,0,0,0,0,0,0,0,0,1,21:33,24,2018,201819,0,21:33,21:33,1293,BUF,BUF
2018-11-15,@ PIT,0,1,1,0,0,0,0,0,0,0,0,2,16:46,20,2018,201819,0,16:46,16:46,1006,PIT,PIT
2018-11-17,@ PHI,0,0,0,-1,2,0,0,0,0,0,0,1,18:02,21,2018,201819,0,18:02,18:02,1082,PHI,PHI
2018-11-19,@ NSH,0,0,0,-2,0,0,0,0,0,0,0,4,18:35,21,2018,201819,0,18:35,18:35,1115,NSH,NSH
2018-11-21,vs FLA,0,3,3,4,0,0,0,0,0,0,0,1,16:46,20,2018,201819,1,16:46,16:46,1006,FLA,FLA
2018-11-23,vs CHI,0,0,0,0,0,0,0,0,0,0,0,0,15:45,16,2018,201819,1,15:45,15:45,945,CHI,CHI
2018-11-25,vs NJD,0,0,0,0,0,0,0,0,0,0,0,1,21:06,22,2018,201819,1,21:06,21:06,1266,NJD,NJD
2018-11-27,vs ANA,0,0,0,0,0,0,0,0,0,0,0,0,18:37,16,2018,201819,1,18:37,18:37,1117,ANA,ANA
2018-11-29,vs BUF,0,1,1,2,0,0,0,0,0,0,0,2,11:50,17,2018,201819,1,11:50,11:50,710,BUF,BUF
2018-12-01,@ FLA,0,0,0,1,0,0,0,0,0,0,0,2,12:52,15,2018,201819,0,12:52,12:52,772,FLA,FLA
2018-12-03,@ NJD,0,0,0,-1,0,0,0,0,0,0,0,3,10:40,15,2018,201819,0,10:40,10:40,640,NJD,NJD
2018-12-04,@ DET,1,0,1,0,0,0,0,0,0,0,0,1,11:56,17,2018,201819,0,11:56,11:56,716,DET,DET
2018-12-06,vs BOS,0,0,0,0,0,0,0,0,0,0,0,1,12:57,18,2018,201819,1,12:57,12:57,777,BOS,BOS
2018-12-08,vs COL,0,1,1,1,0,0,0,0,0,0,0,1,11:27,16,2018,201819,1,11:27,11:27,687,COL,COL
2018-12-10,vs NYR,0,2,2,1,0,0,0,0,0,0,0,1,20:19,21,2018,201819,1,20:19,20:19,1219,NYR,NYR
2018-12-13,vs TOR,0,2,2,1,0,0,0,0,0,0,0,1,11:54,15,2018,201819,1,11:54,11:54,714,TOR,TOR
2018-12-16,@ WPG,0,0,0,0,0,0,0,0,0,0,0,2,13:22,19,2018,201819,0,13:22,13:22,802,WPG,WPG
2018-12-18,@ VAN,0,0,0,0,0,0,0,0,0,0,0,3,14:20,15,2018,201819,0,14:20,14:20,860,VAN,VAN
2018-12-20,@ CGY,0,0,0,-2,0,0,0,0,0,0,0,2,17:49,24,2018,201819,0,17:49,17:49,1069,CGY,CGY
2018-12-22,@ EDM,1,0,1,1,0,0,0,0,0,0,0,3,12:56,17,2018,201819,0,12:56,12:56,776,EDM,EDM
2018-12-27,vs PHI,0,0,0,0,0,0,0,0,0,0,0,0,6:02,8,2018,201819,1,6:02,6:02,362,PHI,PHI
2019-01-12,@ BUF,0,0,0,-1,0,0,0,0,0,0,0,1,11:00,15,2019,201819,0,11:00,11:00,660,BUF,BUF
2019-01-13,@ NYI,0,0,0,-1,0,0,0,0,0,0,0,0,15:46,17,2019,201819,0,15:46,15:46,946,NYI,NYI
2019-01-15,@ DAL,0,0,0,0,0,0,0,0,0,0,0,1,11:04,13,2019,201819,0,11:04,11:04,664,DAL,DAL
2019-01-17,vs TOR,0,0,0,0,0,0,0,0,0,0,0,1,10:06,14,2019,201819,1,10:06,10:06,606,TOR,TOR
2019-01-19,vs SJS,0,1,1,0,0,0,0,0,0,0,0,1,11:28,19,2019,201819,1,11:28,11:28,688,SJS,SJS
2019-01-30,@ PIT,1,0,1,1,0,0,0,0,0,0,0,2,11:04,17,2019,201819,0,11:04,11:04,664,PIT,PIT
2019-02-01,@ NYI,0,0,0,0,0,0,0,0,0,0,0,2,12:36,17,2019,201819,0,12:36,12:36,756,NYI,NYI
2019-02-02,@ NYR,0,0,0,0,0,0,0,0,0,0,0,0,11:06,18,2019,201819,0,11:06,11:06,666,NYR,NYR
2019-02-05,vs VEG,0,0,0,-1,0,0,0,0,0,0,0,1,13:44,17,2019,201819,1,13:44,13:44,824,VEG,VEG
2019-02-07,vs STL,0,0,0,0,0,0,0,0,0,0,0,1,15:15,20,2019,201819,1,15:15,15:15,915,STL,STL
2019-02-09,vs PIT,1,0,1,1,0,0,0,0,0,1,0,2,11:05,16,2019,201819,1,11:05,11:05,665,PIT,PIT
2019-02-10,@ FLA,0,2,2,1,0,0,0,0,0,0,0,0,14:03,21,2019,201819,0,14:03,14:03,843,FLA,FLA
2019-02-12,vs CGY,0,1,1,0,0,0,0,0,0,0,0,4,19:11,18,2019,201819,1,19:11,19:11,1151,CGY,CGY
2019-02-14,vs DAL,0,0,0,1,2,0,0,0,0,0,0,1,16:23,21,2019,201819,1,16:23,16:23,983,DAL,DAL
2019-02-16,vs MTL,0,0,0,0,0,0,0,0,0,0,0,1,13:05,19,2019,201819,1,13:05,13:05,785,MTL,MTL
2019-02-18,@ CBJ,0,0,0,0,0,0,0,0,0,0,0,1,11:07,18,2019,201819,0,11:07,11:07,667,CBJ,CBJ
2019-02-19,@ PHI,1,1,2,2,0,0,0,0,0,1,0,3,15:14,20,2019,201819,0,15:14,15:14,914,PHI,PHI
2019-02-21,vs BUF,0,0,0,-1,4,0,0,0,0,0,0,3,13:47,22,2019,201819,1,13:47,13:47,827,BUF,BUF
2019-02-25,vs LAK,1,0,1,1,4,0,0,0,0,0,0,2,17:48,22,2019,201819,1,17:48,17:48,1068,LAK,LAK
2019-02-27,@ NYR,1,0,1,-1,4,1,1,0,0,0,0,3,13:17,17,2019,201819,0,13:17,13:17,797,NYR,NYR
2019-02-28,@ BOS,0,0,0,-1,0,0,0,0,0,0,0,1,15:05,17,2019,201819,0,15:05,15:05,905,BOS,BOS
2019-03-02,vs OTT,0,0,0,3,2,0,0,0,0,0,0,0,12:06,16,2019,201819,1,12:06,12:06,726,OTT,OTT
2019-03-05,vs WPG,0,0,0,0,0,0,0,0,0,0,0,3,14:46,16,2019,201819,1,14:46,14:46,886,WPG,WPG
2019-03-07,vs MIN,0,0,0,-1,0,0,0,0,0,0,0,0,14:26,16,2019,201819,1,14:26,14:26,866,MIN,MIN
2019-03-09,vs DET,0,0,0,0,0,0,0,0,0,0,0,2,13:29,15,2019,201819,1,13:29,13:29,809,DET,DET
2019-03-11,@ TOR,0,0,0,1,0,0,0,0,0,0,0,0,16:31,21,2019,201819,0,16:31,16:31,991,TOR,TOR
2019-03-14,@ DET,0,1,1,-1,0,0,0,0,0,0,0,2,15:42,19,2019,201819,0,15:42,15:42,942,DET,DET
2019-03-16,vs WSH,0,0,0,0,0,0,0,0,0,0,0,4,14:44,17,2019,201819,1,14:44,14:44,884,WSH,WSH
