Rk,Date,G,Age,Tm,,Opp,,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,SHFT,TOI,HIT,BLK,FOW,FOL,FO%
44,2022-02-16,44,24-296,MIN,@,WPG,L,0,2,2,1,0,0,0,0,0,2,0,0,1,0.0,21,18:15,1,0,0,0,
45,2022-02-18,45,24-298,MIN,,FLA,L,1,1,2,-4,0,0,1,0,0,0,1,0,4,25.0,19,18:40,2,2,0,0,
46,2022-02-20,46,24-300,MIN,@,EDM,W,0,1,1,0,0,0,0,0,0,0,1,0,3,0.0,16,18:06,0,0,0,0,
47,2022-02-22,47,24-302,MIN,@,OTT,L,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,20,20:15,0,0,0,0,
48,2022-02-24,48,24-304,MIN,@,TOR,L,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,18,19:40,2,2,0,0,
49,2022-02-26,49,24-306,MIN,@,CGY,L,1,0,1,0,4,1,0,0,0,0,0,0,5,20.0,20,19:55,0,0,0,0,
50,2022-03-01,50,24-309,MIN,,CGY,L,0,1,1,0,0,0,0,0,0,1,0,0,4,0.0,21,20:10,1,0,0,0,
51,2022-03-03,51,24-311,MIN,@,PHI,W,0,1,1,1,0,0,0,0,0,1,0,0,1,0.0,19,22:11,1,1,0,0,
52,2022-03-04,52,24-312,MIN,@,BUF,L,2,1,3,1,0,1,1,0,0,1,0,0,3,66.7,20,19:50,2,0,0,0,
53,2022-03-06,53,24-314,MIN,,DAL,L,2,0,2,0,0,2,0,0,0,0,0,0,4,50.0,22,24:48,1,0,0,0,
54,2022-03-08,54,24-316,MIN,,NYR,W,0,1,1,0,0,0,0,0,0,1,0,0,4,0.0,20,16:12,0,0,0,0,
55,2022-03-10,55,24-318,MIN,@,DET,W,1,0,1,0,0,1,0,0,0,0,0,0,4,25.0,20,19:10,3,1,0,0,
56,2022-03-11,56,24-319,MIN,@,CBJ,L-SO,1,0,1,1,0,0,1,0,0,0,0,0,3,33.3,21,19:21,0,1,0,0,
57,2022-03-13,57,24-321,MIN,,NSH,L,0,0,0,-4,0,0,0,0,0,0,0,0,3,0.0,23,16:20,1,0,0,0,
58,2022-03-16,58,24-324,MIN,,BOS,W,2,0,2,0,2,1,1,0,0,0,0,0,4,50.0,21,16:04,1,1,0,0,
59,2022-03-19,59,24-327,MIN,,CHI,W,0,1,1,1,0,0,0,0,0,1,0,0,5,0.0,20,18:07,0,0,0,0,
60,2022-03-21,60,24-329,MIN,,VEG,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,19,17:42,3,0,0,0,
61,2022-03-24,61,24-332,MIN,,VAN,W,1,1,2,1,0,1,0,0,0,1,0,0,5,20.0,22,17:21,0,0,0,0,
62,2022-03-26,62,24-334,MIN,,CBJ,W,2,0,2,1,2,1,1,0,0,0,0,0,4,50.0,20,17:40,2,1,0,0,
63,2022-03-27,63,24-335,MIN,,COL,W,1,0,1,1,0,0,1,0,0,0,0,0,4,25.0,18,17:03,2,1,0,0,
64,2022-03-29,64,24-337,MIN,,PHI,W,1,0,1,1,0,0,1,0,1,0,0,0,5,20.0,18,18:43,1,0,0,0,
65,2022-03-31,65,24-339,MIN,,PIT,L-OT,1,0,1,0,0,1,0,0,0,0,0,0,5,20.0,26,21:01,0,1,0,0,
66,2022-04-02,66,24-341,MIN,@,CAR,W,1,1,2,1,0,1,0,0,0,0,1,0,3,33.3,18,14:47,0,0,0,0,
67,2022-04-03,67,24-342,MIN,@,WSH,W,0,0,0,0,0,0,0,0,0,0,0,0,0,,16,18:04,0,1,0,0,
68,2022-04-05,68,24-344,MIN,@,NSH,L,1,1,2,1,2,0,1,0,0,1,0,0,5,20.0,22,22:10,0,0,0,0,
69,2022-04-08,69,24-347,MIN,@,STL,L-OT,1,0,1,0,0,1,0,0,0,0,0,0,4,25.0,20,19:10,0,0,1,0,100.0
70,2022-04-10,70,24-349,MIN,,LAK,W,1,0,1,0,0,0,1,0,0,0,0,0,4,25.0,19,18:18,0,0,1,0,100.0
71,2022-04-12,71,24-351,MIN,,EDM,W,0,2,2,2,0,0,0,0,0,2,0,0,4,0.0,17,17:34,0,1,0,0,
72,2022-04-14,72,24-353,MIN,@,DAL,W,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,18,18:02,1,0,0,0,
73,2022-04-16,73,24-355,MIN,@,STL,L-OT,1,1,2,2,2,1,0,0,0,1,0,0,5,20.0,20,21:39,0,0,1,1,50.0
74,2022-04-17,74,24-356,MIN,,SJS,W,0,0,0,-2,0,0,0,0,0,0,0,0,3,0.0,21,20:31,0,0,0,0,
75,2022-04-19,75,24-358,MIN,@,MTL,W,0,1,1,0,0,0,0,0,0,0,1,0,2,0.0,17,21:39,1,0,0,0,
76,2022-04-21,76,24-360,MIN,,VAN,W,1,2,3,2,4,1,0,0,0,2,0,0,4,25.0,17,20:20,0,0,0,0,
77,2022-04-22,77,24-361,MIN,,SEA,W,1,3,4,0,0,0,1,0,0,1,2,0,2,50.0,20,21:20,0,0,0,0,
78,2022-04-24,78,24-363,MIN,@,NSH,W,0,2,2,0,0,0,0,0,0,1,1,0,5,0.0,22,22:36,0,0,0,0,
79,2022-04-26,79,25-000,MIN,,ARI,L,0,2,2,0,0,0,0,0,0,2,0,0,5,0.0,21,22:38,0,0,0,0,
80,2022-04-28,80,25-002,MIN,,CGY,W,1,0,1,0,0,0,1,0,1,0,0,0,4,25.0,18,15:37,1,0,0,0,
81,2022-04-29,81,25-003,MIN,,COL,W,1,1,2,2,0,1,0,0,0,1,0,0,1,100.0,21,18:47,1,3,0,0,
1,2021-01-14,1,23-263,MIN,@,LAK,W,1,2,3,3,0,1,0,0,1,2,0,0,2,50.0,23,21:52,1,0,0,1,0.0
2,2021-01-16,2,23-265,MIN,@,LAK,W,0,1,1,0,2,0,0,0,0,1,0,0,2,0.0,21,19:05,0,0,0,0,
3,2021-01-18,3,23-267,MIN,@,ANA,L,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,18,19:24,0,0,0,0,
4,2021-01-20,4,23-269,MIN,@,ANA,W,0,1,1,1,0,0,0,0,0,1,0,0,0,,16,16:46,3,0,0,0,
5,2021-01-22,5,23-271,MIN,,SJS,W,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,18,15:27,0,0,0,0,
6,2021-01-24,6,23-273,MIN,,SJS,L,0,1,1,1,0,0,0,0,0,1,0,0,2,0.0,19,19:36,0,0,0,1,0.0
7,2021-01-26,7,23-275,MIN,,LAK,L,0,0,0,-1,0,0,0,0,0,0,0,0,0,,16,19:52,0,2,0,0,
8,2021-01-28,8,23-277,MIN,,LAK,W,1,0,1,2,0,1,0,0,0,0,0,0,2,50.0,22,17:49,1,0,0,0,
9,2021-01-30,9,23-279,MIN,,COL,L,0,0,0,0,0,0,0,0,0,0,0,0,0,,25,19:00,0,0,0,0,
10,2021-01-31,10,23-280,MIN,,COL,W,0,1,1,0,0,0,0,0,0,1,0,0,1,0.0,20,16:17,0,0,0,0,
11,2021-02-02,11,23-282,MIN,@,COL,L,1,0,1,-1,0,0,1,0,0,0,0,0,2,50.0,18,20:35,0,1,0,0,
12,2021-02-16,12,23-296,MIN,@,LAK,L,0,0,0,-2,0,0,0,0,0,0,0,0,5,0.0,21,20:54,1,0,0,0,
13,2021-02-18,13,23-298,MIN,@,ANA,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,15,14:39,0,0,1,1,50.0
14,2021-02-20,14,23-300,MIN,@,ANA,W,0,2,2,1,0,0,0,0,0,2,0,0,0,,18,16:45,0,1,0,0,
15,2021-02-22,15,23-302,MIN,@,SJS,W,1,1,2,3,0,1,0,0,0,1,0,0,2,50.0,16,14:49,0,0,0,2,0.0
16,2021-02-24,16,23-304,MIN,@,COL,W,0,2,2,1,0,0,0,0,0,2,0,0,1,0.0,19,15:18,0,0,0,1,0.0
17,2021-02-26,17,23-306,MIN,,LAK,W,1,0,1,1,0,1,0,0,0,0,0,0,1,100.0,17,18:15,1,0,0,0,
18,2021-02-27,18,23-307,MIN,,LAK,W,1,0,1,1,0,1,0,0,0,0,0,0,4,25.0,19,19:37,1,0,0,0,
19,2021-03-01,19,23-309,MIN,@,VEG,L-OT,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,22,23:19,0,1,0,1,0.0
20,2021-03-03,20,23-311,MIN,@,VEG,L,0,0,0,-1,0,0,0,0,0,0,0,0,5,0.0,20,21:08,2,0,0,0,
21,2021-03-05,21,23-313,MIN,@,ARI,W,0,2,2,1,0,0,0,0,0,2,0,0,3,0.0,18,18:59,0,0,0,0,
22,2021-03-06,22,23-314,MIN,@,ARI,L,0,0,0,-3,0,0,0,0,0,0,0,0,2,0.0,19,17:20,0,1,1,1,50.0
23,2021-03-08,23,23-316,MIN,,VEG,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,18,17:01,0,0,0,1,0.0
24,2021-03-10,24,23-318,MIN,,VEG,W,1,0,1,0,2,0,1,0,0,0,0,0,4,25.0,22,17:23,0,1,1,1,50.0
25,2021-03-12,25,23-320,MIN,,ARI,W,3,0,3,4,2,3,0,0,1,0,0,0,8,37.5,21,18:12,0,0,0,2,0.0
26,2021-03-14,26,23-322,MIN,,ARI,W,0,1,1,1,2,0,0,0,0,1,0,0,8,0.0,18,18:54,0,0,0,2,0.0
27,2021-03-16,27,23-324,MIN,,ARI,W,0,1,1,1,0,0,0,0,0,1,0,0,4,0.0,16,14:57,0,0,0,1,0.0
28,2021-03-18,28,23-326,MIN,@,COL,L,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,19,19:22,0,0,0,0,
29,2021-03-20,29,23-328,MIN,@,COL,L,0,0,0,-4,0,0,0,0,0,0,0,0,3,0.0,23,17:56,0,0,0,0,
30,2021-03-22,30,23-330,MIN,,ANA,W,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,17,17:09,1,2,0,0,
31,2021-03-24,31,23-332,MIN,,ANA,W,0,1,1,1,0,0,0,0,0,1,0,0,1,0.0,19,15:58,0,0,0,0,
32,2021-03-25,32,23-333,MIN,,STL,W,1,0,1,1,2,1,0,0,0,0,0,0,3,33.3,15,14:38,0,1,0,0,
33,2021-03-29,33,23-337,MIN,@,SJS,L-SO,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,19,18:55,2,0,0,0,
34,2021-03-31,34,23-339,MIN,@,SJS,L,1,0,1,1,0,1,0,0,0,0,0,0,4,25.0,20,20:23,1,2,0,1,0.0
35,2021-04-01,35,23-340,MIN,@,VEG,W,1,1,2,1,0,1,0,0,0,0,1,0,6,16.7,25,24:09,0,0,0,0,
36,2021-04-03,36,23-342,MIN,@,VEG,W,1,0,1,1,2,0,1,0,0,0,0,0,4,25.0,22,18:40,0,1,0,0,
37,2021-04-05,37,23-344,MIN,,COL,L,0,0,0,-2,2,0,0,0,0,0,0,0,1,0.0,25,22:55,0,1,0,0,
38,2021-04-07,38,23-346,MIN,,COL,W,2,1,3,0,0,0,2,0,0,0,1,0,3,66.7,21,16:38,2,0,0,1,0.0
39,2021-04-09,39,23-348,MIN,@,STL,L,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,19,16:41,0,0,0,0,
40,2021-04-10,40,23-349,MIN,@,STL,L-OT,0,0,0,-1,0,0,0,0,0,0,0,0,5,0.0,20,20:16,0,0,0,0,
41,2021-04-14,41,23-353,MIN,,ARI,W,0,1,1,0,0,0,0,0,0,0,1,0,1,0.0,14,16:42,0,0,0,2,0.0
42,2021-04-16,42,23-355,MIN,,SJS,W,0,0,0,0,0,0,0,0,0,0,0,0,0,,16,15:29,1,0,0,0,
43,2021-04-17,43,23-356,MIN,,SJS,W,1,0,1,1,0,1,0,0,0,0,0,0,3,33.3,19,19:08,0,0,0,1,0.0
44,2021-04-19,44,23-358,MIN,@,ARI,W,1,0,1,-1,0,0,1,0,0,0,0,0,4,25.0,17,15:33,2,0,0,0,
45,2021-04-21,45,23-360,MIN,@,ARI,W,1,0,1,1,0,1,0,0,0,0,0,0,4,25.0,16,16:05,4,0,0,0,
46,2021-04-23,46,23-362,MIN,@,LAK,W,2,0,2,1,0,1,1,0,0,0,0,0,6,33.3,16,15:28,1,2,0,0,
47,2021-04-24,47,23-363,MIN,@,SJS,W,1,0,1,-1,0,0,1,0,0,0,0,0,4,25.0,17,17:12,1,0,0,0,
48,2021-04-28,48,24-002,MIN,,STL,L,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,23,17:21,1,1,0,0,
49,2021-04-29,49,24-003,MIN,,STL,L-OT,1,0,1,0,0,1,0,0,0,0,0,0,3,33.3,22,21:05,2,0,0,0,
50,2021-05-01,50,24-005,MIN,,STL,W,0,1,1,1,0,0,0,0,0,1,0,0,4,0.0,22,20:16,0,0,0,0,
51,2021-05-03,51,24-007,MIN,,VEG,W,1,1,2,0,0,1,0,0,0,0,1,0,4,25.0,19,18:05,0,0,0,0,
52,2021-05-05,52,24-009,MIN,,VEG,L-OT,2,0,2,1,2,2,0,0,0,0,0,0,4,50.0,21,20:26,1,0,0,0,
53,2021-05-07,53,24-011,MIN,,ANA,W,1,1,2,2,0,1,0,0,1,1,0,0,3,33.3,18,17:51,0,1,0,0,
54,2021-05-08,54,24-012,MIN,,ANA,W,0,2,2,1,0,0,0,0,0,1,1,0,3,0.0,17,19:35,0,0,0,0,
55,2021-05-12,55,24-016,MIN,@,STL,L,0,0,0,-1,0,0,0,0,0,0,0,0,5,0.0,16,19:13,0,0,0,1,0.0
